ORDEN	SKU	VENTA_ALTA	MARKETING	ACTUALIZACIONES	ACTUALIZADO	VENTAS_ACUMULADAS	PRICE	LANZAMIENTO	CANTIDAD	PRECIO_MIN	SD_PRECIO
30470	549916	0	D	5	1	4178542	34.19	2002	35	50.84	34.19
71562	560488	0	S	3	1	739054	80.0	2013	25	119.41	77.6
65359	131909	0	S	2	1	573090	57.4	2005	21	0.0	0.0
58992	1768649	0	S	1	0	543766	44.99	2014	15	0.0	34.97
9139	434754	0	D	1	0	1234928	107.2	2008	57	41.86	7.42
49256	2884268	1	S	4	1	3627911	175.0	1997	22	206.87	73.98
58400	525281	0	S	7	1	372460	44.0	2009	59	29.52	12.89
43633	629455	0	S	6	1	834630	109.47	2009	18	39.98	87.91
61018	633248	0	S	3	1	855189	215.25	2010	27	4.99	87.73
75930	2551641	0	S	3	1	2169278	79.95	1996	23	84.58	46.97
33022	55465	0	D	2	1	506226	33.49	2009	98	86.23	27.98
36440	1517489	1	S	2	1	247390	23.4	2014	17	23.5	22.8
11769	222282	1	D	1	0	772776	95.0	2009	30	53.48	23.99
66368	132817	0	S	3	1	942637	127.8	2009	34	22.2	5.39
8415	247891	0	D	3	1	449862	68.0	2007	44	59.05	23.49
20213	545130	0	D	5	1	826278	109.8	2009	33	56.99	53.77
68759	663762	0	S	5	1	17953	104.95	2014	82	51.6	65.98
57738	152721	0	S	2	1	4770025	69.95	2002	14	53.84	43.99
13966	54874	0	D	3	1	2455752	120.0	2005	56	104.82	4.96
29426	56674	0	D	5	1	145459	122.78	2006	66	83.98	78.99
44282	750178	0	S	8	1	1498972	92.13	2007	16	168.57	108.6
24512	902791	0	D	17	1	1736897	95.95	2007	17	58.11	43.21
25955	533624	1	D	3	1	51954	152.8	2012	91	97.13	23.99
49426	614652	0	S	3	1	993677	10.32	2009	42	58.95	10.97
77502	640536	0	S	1	0	955083	58.95	2009	19	0.0	0.0
78827	107355	0	S	2	1	58847	59.75	2002	38	0.0	0.0
11148	118290	1	D	5	1	545940	120.0	2010	83	68.87	24.99
15438	162743	1	D	5	1	449815	50.0	2009	83	34.66	11.47
70881	162249	0	S	2	1	235376	50.0	2008	37	28.99	21.87
4104	118581	0	D	1	0	1873764	5.56	2006	51	0.0	0.0
12935	761605	0	D	1	0	2461614	163.0	2007	18	57.24	81.64
47470	867842	0	S	3	1	165665	59.95	2014	24	36.76	55.93
19388	721194	0	D	0	0	2621731	75.0	2003	21	15.69	14.01
78522	751123	0	S	1	0	1420874	39.99	2009	59	10.57	9.98
34924	653596	1	D	1	0	2071508	79.95	2003	19	68.99	64.27
7281	613966	0	D	0	0	755937	399.95	2012	92	58.99	43.99
66818	51415	0	S	7	1	1479906	116.67	2006	76	78.99	6.0
91	916266	1	D	2	1	1773189	62.0	1999	38	25.14	39.93
73670	250143	0	S	1	0	1164707	179.95	2007	50	0.0	10.06
73686	544778	1	S	1	0	253419	82.95	2013	30	0.0	57.74
82458	2415933	0	S	1	0	1341583	65.0	2001	69	0.0	28.74
31597	60898	0	D	3	1	1617683	82.67	2004	32	62.32	8.31
62106	545164	0	S	2	1	992679	159.25	2011	49	10.98	46.52
14925	288609	0	D	4	1	2034768	63.8	2005	28	31.6	11.73
36369	1534940	1	S	4	1	629451	143.25	2014	20	0.0	118.16
82263	630687	0	S	5	1	261404	59.0	1991	36	63.98	63.2
23921	869470	0	D	1	0	3990281	59.0	2009	14	49.58	33.99
1294	181670	0	D	0	0	2482287	29.95	2003	45	4.74	4.28
41267	130942	0	S	8	1	634858	88.07	2011	11	56.81	143.48
13218	579148	0	D	0	0	659824	52.95	1994	93	36.01	19.99
62107	613868	0	S	1	0	1467967	74.49	2007	49	10.98	48.15
209	788220	0	D	1	0	141200	176.95	2003	25	33.99	63.9
26050	254269	0	D	2	1	917664	72.95	2009	67	23.89	7.99
55862	607375	0	S	4	1	3095382	95.2	2005	22	132.74	42.71
33927	50367	0	D	7	1	64491	45.18	2008	112	90.99	40.5
60059	539557	1	S	0	0	204949	135.5	2008	138	4.92	23.91
61294	57823	0	S	5	1	1255061	122.25	2004	36	70.43	16.93
14515	115393	1	D	3	1	3374844	48.0	2002	34	26.0	28.95
33203	147902	0	D	1	0	1263350	160.95	2006	26	58.97	16.89
66522	120265	0	S	3	1	117916	119.2	2011	45	41.63	47.9
60034	133314	1	S	4	1	69202	79.2	2011	63	33.17	59.77
70477	126795	0	S	1	0	62758	49.95	2008	30	0.0	42.85
43483	614455	0	S	3	1	1450486	36.0	2012	37	8.09	5.88
63138	111266	1	S	9	1	145445	135.8	2010	53	31.82	59.99
77737	578970	0	S	4	1	181225	47.95	2013	47	28.33	43.99
60147	109605	0	S	3	1	272042	76.75	2006	63	4.0	36.62
78030	922235	0	S	3	1	1292940	18.95	2008	74	21.73	6.0
76383	527055	1	S	4	1	743429	99.95	2012	27	56.28	23.97
52487	217325	0	S	5	1	934361	45.0	2010	57	23.35	13.92
31007	51264	0	D	8	1	391708	262.95	2008	54	151.04	44.05
58254	57378	0	S	13	1	255940	199.95	2010	36	76.38	84.85
52359	123907	1	S	12	1	215803	324.95	2004	98	148.97	73.99
9859	534374	1	D	1	0	86031	49.95	1993	67	23.9	40.99
67150	669139	0	S	2	1	720157	50.0	2011	37	36.66	33.34
77798	143265	0	S	8	1	407428	225.0	2009	75	13.93	105.97
20507	169348	0	D	5	1	1343017	195.95	2006	49	171.57	10.57
63781	298948	0	S	1	0	55626	133.95	2011	32	0.0	59.23
68394	529965	1	S	2	1	424454	122.75	2004	51	10.55	69.51
45493	540080	0	S	12	1	2149594	160.4	2012	19	120.39	120.57
4741	51850	0	D	7	1	51184	164.18	2010	27	79.01	82.98
57671	476680	0	S	0	0	183667	40.0	2009	93	17.98	19.48
67857	546136	0	S	5	1	386777	91.95	2013	27	70.85	59.8
17037	202399	0	D	3	1	1216704	191.95	2003	52	72.45	15.97
38043	114158	0	S	6	1	2562753	108.0	2006	46	76.95	9.99
35240	525179	0	D	8	1	687210	186.95	2011	81	93.99	51.47
83443	1448154	0	S	5	1	709110	86.8	2007	31	120.63	124.81
3470	870383	0	D	2	1	2601119	110.95	1995	31	72.27	20.69
64953	55290	1	S	5	1	2902076	150.95	2000	51	94.09	32.99
74820	1826404	0	S	14	1	173954	42.95	2014	34	17.99	8.98
60238	60061	0	S	4	1	2913880	83.95	2002	39	74.54	18.98
70618	113149	0	S	2	1	161541	97.95	2009	29	69.94	39.17
10057	632690	0	D	1	0	2813129	109.0	2002	26	78.49	45.89
68052	117265	0	S	3	1	1096563	107.8	2006	49	0.0	0.0
30695	3582857	0	D	0	0	547830	49.45	2002	22	0.0	38.99
78896	610354	0	S	7	1	65532	110.0	2013	19	86.96	75.09
3462	641796	0	D	2	1	174140	157.0	2002	21	125.47	73.97
64697	647266	0	S	2	1	546045	60.95	2011	15	39.34	53.1
61347	895002	0	S	2	1	1061962	49.99	2014	15	30.58	34.61
74122	546797	0	S	3	1	2343	65.0	2012	90	33.99	34.99
47194	261543	0	S	1	0	1108814	120.0	2007	22	61.08	101.75
31257	2431832	1	D	0	0	4161936	69.6	2005	21	92.89	43.99
21843	198374	0	D	2	1	1455005	61.0	2010	23	44.1	51.99
34254	204128	0	D	5	1	537419	57.95	2007	105	51.95	11.94
53449	313263	1	S	0	0	458702	84.0	2004	51	53.4	7.98
62476	866645	0	S	1	0	5624	59.99	2013	45	0.0	34.07
61151	50539	0	S	8	1	388467	205.95	2003	38	156.54	49.64
81148	297471	0	S	41	1	109603	59.95	2007	15	0.0	0.0
79223	702074	0	S	3	1	415175	40.0	2011	20	18.23	5.95
59442	145552	0	S	3	1	2949438	26.67	2006	35	20.75	54.47
72072	867050	0	S	3	1	61416	139.07	2014	24	0.0	99.0
22371	533325	0	D	6	1	23780	91.98	2012	54	151.99	93.89
31651	165146	0	D	6	1	5040729	12.63	2000	14	0.0	0.0
32207	917543	0	D	1	0	207927	70.95	1990	29	16.24	73.91
64262	627372	0	S	11	1	248323	207.0	2011	29	11.73	86.0
19023	551936	1	D	3	1	382135	113.47	2001	119	56.74	26.99
47921	208569	0	S	2	1	1012007	140.2	1999	54	4.0	66.35
54813	620257	0	S	3	1	175388	99.95	2010	24	82.56	63.0
7870	796677	0	D	0	0	343284	49.99	2011	16	38.44	51.49
31315	625363	0	D	2	1	263601	131.95	2007	35	69.73	41.42
77416	616943	0	S	1	0	141584	151.6	2009	21	0.0	106.28
77293	117493	0	S	4	1	249437	98.95	2010	31	45.21	81.6
67928	681827	0	S	4	1	62310	34.65	2011	59	29.49	29.72
22391	533873	0	D	9	1	269271	385.95	2008	39	153.99	43.99
40115	617825	0	S	1	0	1788322	178.95	1996	36	0.0	72.75
17591	132293	1	D	10	1	242404	136.0	2007	67	48.87	33.14
22081	639038	0	D	0	0	2165232	170.0	2006	24	113.99	97.25
50728	248090	0	S	3	1	1166347	42.0	2009	28	31.46	30.54
77854	632094	0	S	3	1	76218	105.0	2012	30	59.23	75.06
4640	317425	1	D	1	0	835880	108.0	2008	19	66.82	58.83
12114	108040	1	D	10	1	826587	39.0	2003	30	137.08	37.73
64370	531403	0	S	2	1	200	20.0	2011	301	7.75	8.48
59081	246588	0	S	2	1	59413	51.95	2009	33	35.78	35.47
82378	153961	0	S	3	1	36360	71.0	2007	100	23.43	32.97
50138	645942	0	S	3	1	1463812	340.0	2007	19	181.44	123.99
69939	551321	0	S	2	1	1864486	110.75	2004	46	5.43	18.98
78396	106290	0	S	3	1	1152608	18.95	2006	35	13.95	36.89
56081	649665	0	S	1	0	96048	49.95	2012	19	0.0	0.0
50103	53937	0	S	5	1	164228	97.4	2006	50	58.99	28.98
9525	123969	0	D	6	1	221345	299.95	2003	71	141.93	59.95
65752	110232	0	S	4	1	133974	278.25	2011	50	10.23	72.98
30454	128652	0	D	3	1	640770	54.95	2008	45	32.14	44.84
78852	121192	0	S	1	0	597213	165.4	2010	139	4.48	8.48
55593	246825	0	S	4	1	82595	77.53	2007	43	38.97	69.98
35385	293205	1	D	2	1	1534636	81.95	2006	19	59.34	18.99
44266	743084	0	S	8	1	1051145	116.07	2012	20	135.94	114.52
1332	208603	0	D	3	1	1463050	76.0	1998	28	54.6	43.72
45436	867005	0	S	3	1	70977	69.95	2014	26	55.78	57.94
47910	58332	0	S	26	1	1369081	56.64	2010	54	47.04	30.73
36612	913913	1	S	8	1	802421	232.0	2013	22	86.99	103.98
69859	639767	0	S	1	0	528536	94.76	2012	39	0.0	22.58
80939	700880	0	S	2	1	759245	50.0	2005	35	28.93	19.2
76757	629114	0	S	3	1	303776	169.95	2013	46	28.99	28.99
24681	2593030	0	D	1	0	4134590	27.95	1980	22	6.71	38.94
10902	743458	0	D	1	0	3253443	106.0	2004	22	56.94	24.99
52183	640272	0	S	2	1	898212	84.75	2012	20	55.96	33.99
27589	246363	0	D	2	1	4509549	62.95	2003	14	79.95	39.0
27745	607458	0	D	5	1	82794	198.67	2008	112	143.14	53.99
35177	2367185	0	D	0	0	6647614	57.5	2002	14	45.48	54.33
25582	194139	0	D	4	1	693998	96.0	2008	54	9.61	44.98
12736	764861	1	D	1	0	3178170	144.95	2002	29	49.59	31.99
57275	870942	0	S	4	1	276266	119.6	2005	30	4.75	9.95
57939	2449316	0	S	0	0	2239312	66.2	1996	23	18.69	46.85
76155	268232	0	S	3	1	762744	49.95	2010	13	38.99	71.96
40896	858242	0	S	0	0	122948	74.99	2013	17	30.13	49.98
63745	600111	0	S	6	1	336564	220.0	2006	45	3.98	58.45
33268	912506	0	D	2	1	601438	105.0	1988	42	58.98	45.35
63853	788992	0	S	4	1	8266774	30.95	2001	32	16.4	10.99
71615	542370	1	S	0	0	247220	108.15	2005	53	0.0	33.97
24302	226009	0	D	2	1	3892410	99.95	2005	20	59.0	18.88
31661	576348	0	D	2	1	216874	35.95	2004	44	4.0	12.77
3193	829436	0	D	2	1	2824912	51.95	1991	46	57.87	33.97
13272	774987	0	D	0	0	5837253	189.0	2002	16	140.54	62.83
76578	613330	1	S	0	0	79428	87.38	2007	92	5.3	77.22
5132	201789	0	D	6	1	1020920	96.0	2010	51	45.48	39.26
62108	165915	0	S	4	1	906093	55.89	2004	71	106.77	8.14
17233	154007	1	D	0	0	48079	18.49	2009	84	43.8	18.99
83979	218586	0	S	2	1	1323871	59.95	1995	18	11.3	49.33
65091	553631	0	S	2	1	1894786	65.0	1996	39	4.52	22.83
34668	581657	0	D	0	0	6683965	35.0	2003	15	22.56	38.11
83282	1467898	0	S	6	1	9433355	80.0	2007	19	60.36	36.99
15329	539362	1	D	17	1	12473	257.6	2013	98	166.46	37.75
34114	110277	1	D	6	1	304543	44.24	2009	34	45.88	58.43
57881	584348	0	S	2	1	2955482	35.0	1990	20	37.21	100.57
82340	204506	1	S	0	0	1650065	39.99	2001	29	6.78	44.93
36863	51891	0	S	7	1	1590629	157.95	2006	37	75.57	38.98
14316	606865	0	D	4	1	3546603	103.75	2001	21	78.98	10.49
4548	58383	1	D	2	1	1138478	59.95	2003	40	72.76	6.27
16331	146106	0	D	2	1	169019	223.0	2009	121	153.77	53.97
27817	422111	1	D	1	0	193298	75.6	2008	58	43.92	41.22
13134	132565	0	D	12	1	1584455	57.33	2007	50	92.76	5.87
28370	890090	0	D	5	1	5308292	32.0	2007	13	76.79	93.55
58737	924459	1	S	15	1	156172	49.99	2014	19	28.29	32.86
23357	538458	0	D	2	1	88946	24.98	2012	48	48.41	48.33
14190	533765	0	D	9	1	242559	255.95	2010	57	143.83	23.99
47009	867606	0	S	7	1	47255	49.99	2014	21	33.98	30.23
57033	617628	0	S	9	1	139175	44.2	2011	58	38.71	25.49
45481	557494	0	S	5	1	58943	126.8	2009	39	39.99	122.75
77425	610181	1	S	2	1	435607	123.95	2014	31	38.99	33.99
36475	539451	0	S	6	1	28601	105.55	2012	38	41.16	93.99
17257	118807	0	D	2	1	234294	125.4	2007	39	60.99	7.83
32080	110170	0	D	3	1	112435	62.87	2010	56	109.22	31.91
24849	119086	0	D	5	1	32155	171.4	2011	88	103.98	67.89
81271	165198	1	S	3	1	69750	301.5	2002	77	0.0	43.09
82793	870319	0	S	4	1	800001	55.07	1998	48	39.25	45.37
33093	620902	1	D	0	0	663636	39.95	2002	38	24.17	33.99
76475	613314	1	S	7	1	212844	78.8	2011	94	0.0	0.0
45617	742659	0	S	10	1	1102567	103.53	2010	15	96.94	200.93
41266	130927	0	S	2	1	1284636	142.0	2011	28	122.91	88.49
72243	528507	0	S	10	1	590765	25.99	2012	51	18.81	18.91
17533	50845	0	D	7	1	59223	90.14	2010	49	132.94	53.88
84573	868257	0	S	10	1	40074	38.95	2014	26	30.65	35.0
8996	532955	1	D	1	0	601205	237.95	2011	51	93.99	38.73
61885	108316	0	S	2	1	3781435	0.0	2003	35	72.99	11.87
61711	557415	0	S	9	1	2360208	87.6	2007	26	49.71	33.97
5372	539361	1	D	17	1	26122	257.6	2013	82	176.99	47.83
79156	146429	0	S	12	1	77335	83.1	2012	89	0.0	25.03
19979	254449	0	D	4	1	408606	54.95	2010	25	38.99	28.99
57634	217328	0	S	6	1	1201948	52.0	2010	44	36.91	17.57
53952	2023416	0	S	4	1	401015	56.95	2006	30	36.68	72.87
73964	330879	0	S	2	1	141480	69.95	2008	25	7.49	70.78
47845	1699672	0	S	0	0	37257	37.99	2014	16	18.71	26.43
19785	162441	0	D	3	1	499947	110.0	2009	53	94.33	63.63
84865	543095	0	S	0	0	627741	34.99	2006	28	22.99	15.41
40147	619248	0	S	2	1	651331	76.0	2002	27	0.0	46.24
74460	527755	1	S	1	0	196260	60.0	2012	79	10.23	17.97
24308	294119	0	D	3	1	7425037	89.95	1998	13	30.99	14.49
67941	657793	0	S	2	1	447599	165.8	1988	32	22.89	99.98
28482	1615756	0	D	1	0	1206445	44.99	2009	29	35.5	27.93
68400	112243	0	S	8	1	91398	46.95	2004	108	7.95	28.99
74711	597990	0	S	3	1	294256	41.95	2011	14	0.0	35.46
18247	120767	1	D	6	1	28375	177.2	2010	72	149.92	66.49
53884	638367	0	S	0	0	1356485	51.95	2006	24	39.62	11.9
2512	907339	0	D	0	0	3548333	38.6	2003	16	103.99	13.99
10619	50554	1	D	7	1	652431	183.95	2005	61	60.99	18.38
73540	906585	0	S	5	1	143545	36.95	2014	16	38.46	32.45
83201	127404	0	S	9	1	69739	95.95	2009	57	56.81	51.98
75741	192891	0	S	4	1	3028692	64.95	2002	83	53.99	6.49
34366	3463899	0	D	0	0	3814807	100.0	1982	37	0.0	16.94
13155	144431	0	D	1	0	1021486	76.0	2008	53	84.86	15.04
78948	1482944	0	S	5	1	1452108	112.0	2012	15	0.0	63.49
55353	641539	0	S	1	0	730927	34.99	2009	27	30.39	17.75
48495	2851384	0	S	2	1	1851951	87.95	1999	15	57.71	45.4
57988	872200	0	S	5	1	478926	120.95	2007	25	27.11	33.98
60410	866989	0	S	2	1	36754	59.95	2014	50	45.94	48.98
3567	609733	0	D	8	1	2439747	49.95	2005	46	25.61	6.98
2158	2342506	0	D	4	1	1390003	99.0	1996	25	5.02	21.18
56077	557209	0	S	5	1	1795404	70.4	2003	46	45.0	8.99
38636	157842	0	S	2	1	890855	51.95	1995	21	32.97	36.99
57046	1574402	0	S	7	1	882289	120.95	2008	19	0.0	42.09
27282	57665	1	D	9	1	369646	183.95	2007	84	41.99	43.63
77176	51273	0	S	4	1	4041268	64.95	2003	75	39.88	8.99
36397	795234	0	S	13	1	1491618	143.95	2011	12	107.88	49.11
34443	871013	0	D	2	1	1289744	104.5	1997	59	11.85	18.24
69437	860658	0	S	8	1	1122972	109.95	2012	12	115.97	93.98
26665	2485865	0	D	3	1	2400874	279.0	2003	12	207.33	156.09
66448	574060	0	S	5	1	1906222	49.0	1995	43	4.02	41.9
71895	269973	0	S	2	1	112092	44.0	2007	23	0.0	0.0
12023	600108	0	D	9	1	3547764	153.0	2007	25	93.99	8.99
23293	54467	1	D	7	1	1585302	93.4	2009	59	73.61	4.36
46903	1891049	0	S	0	0	692751	89.99	2013	15	39.95	63.99
76746	875591	0	S	3	1	1572264	38.99	2007	28	115.7	118.43
3384	170136	0	D	6	1	449529	313.95	2011	28	109.07	43.93
39773	539932	0	S	3	1	105605	29.95	2012	31	26.94	13.46
74252	624373	1	S	8	1	623907	83.44	2008	40	30.17	36.98
53906	915348	0	S	2	1	729727	39.95	1999	32	36.18	8.1
29981	543811	1	D	4	1	55491	102.95	2013	56	46.98	37.99
56017	287592	0	S	6	1	1216590	87.6	2008	21	63.32	35.67
34600	889868	0	D	1	0	1056923	89.95	2005	17	48.49	78.99
5917	264075	0	D	17	1	100904	179.95	2011	56	174.12	55.19
10347	745102	0	D	0	0	3076364	177.19	2006	22	171.21	42.99
4780	609836	0	D	3	1	311339	154.4	2013	75	109.72	65.74
79990	553821	0	S	3	1	306893	37.8	2010	38	23.93	15.47
38310	114635	0	S	1	0	206620	63.2	2003	24	20.89	49.31
81951	158294	0	S	1	0	159377	87.95	2009	19	0.0	73.26
25182	60669	0	D	3	1	1078227	44.95	2005	75	36.18	10.99
71172	329921	0	S	8	1	370255	34.99	2011	57	25.53	22.8
17055	110812	0	D	7	1	516429	43.99	2000	42	106.29	58.5
15860	271105	0	D	7	1	1161786	207.0	2011	39	6.97	89.69
9893	58145	1	D	3	1	825134	135.4	2007	79	150.37	13.26
22015	50253	1	D	4	1	279930	190.95	2011	53	60.24	127.33
21189	893468	0	D	2	1	1130432	36.95	2008	18	38.99	58.69
58626	870178	0	S	2	1	1427832	45.0	2002	21	36.18	43.85
42379	2592801	0	S	0	0	542868	39.99	1977	23	31.99	32.99
49384	51705	0	S	4	1	333704	23.89	2006	113	123.6	23.63
20816	146521	1	D	4	1	176330	216.8	2011	95	58.99	23.98
41088	107144	0	S	6	1	1086871	49.75	1999	17	4.0	25.15
80257	207741	0	S	16	1	2701525	21.38	2002	34	68.99	5.93
53803	223246	0	S	2	1	602027	182.95	1999	87	154.25	36.59
10143	119079	0	D	3	1	272837	160.8	2011	28	125.48	79.9
44963	538473	0	S	2	1	92903	91.22	2009	45	62.54	58.69
60819	2700930	0	S	0	0	131814	12.99	2004	24	35.4	8.54
23609	53735	0	D	8	1	2246501	5.03	2006	30	45.19	5.03
7366	567393	0	D	9	1	3108213	127.95	2006	24	31.59	18.98
8381	3783359	0	D	1	0	384751	87.95	2009	19	0.0	116.68
2860	882077	0	D	4	1	13820723	54.95	1992	11	0.0	0.0
6035	529442	0	D	4	1	733973	185.0	2011	27	74.98	72.16
75226	2375007	0	S	6	1	3831962	80.0	1994	31	113.99	18.99
16774	54189	0	D	5	1	239515	28.99	2010	87	76.71	28.99
57281	525601	0	S	2	1	791863	49.0	2005	49	34.62	30.89
81478	3463049	0	S	2	1	138450	115.0	2014	13	75.94	103.04
59771	146232	0	S	1	0	172070	56.99	2011	31	0.0	0.0
69424	3041386	0	S	0	0	775702	69.95	2004	9	0.0	35.98
44751	895365	0	S	3	1	752428	178.67	2013	19	88.98	138.82
7349	2263206	1	D	6	1	871133	127.9	2011	40	0.0	49.21
60702	617003	0	S	2	1	862229	135.2	1988	54	16.46	29.01
76985	1474756	0	S	15	1	4718894	69.95	2010	12	39.05	51.33
56014	554686	1	S	4	1	3937182	103.95	2002	27	165.92	6.69
43051	529430	0	S	1	0	1512640	99.95	2012	18	95.21	76.2
82936	217346	0	S	4	1	120362	39.0	2011	46	24.25	28.18
10605	205758	0	D	1	0	1261159	55.0	2001	52	23.49	19.71
13046	309726	0	D	1	0	1356540	204.75	2008	63	93.98	7.24
14500	922805	1	D	1	0	109315	55.08	1991	125	26.95	26.98
11074	858294	0	D	6	1	577831	49.99	2013	26	22.16	32.95
32033	619217	1	D	7	1	1144240	81.0	1996	23	28.99	47.99
71521	553546	0	S	3	1	955847	97.8	2008	33	26.45	74.4
48147	186006	0	S	5	1	429791	34.99	2011	27	16.32	25.51
30594	52899	1	D	6	1	1420031	157.95	2006	107	129.4	4.44
15585	713907	0	D	5	1	1340259	110.0	2000	18	44.75	56.95
5803	50364	0	D	9	1	850675	26.26	2006	83	103.98	18.18
61573	2031638	0	S	5	1	98218	24.99	2012	22	0.0	18.35
1387	2370785	0	D	0	0	537174	182.45	1976	19	25.96	73.97
14272	639073	0	D	4	1	2265866	99.0	2006	10	83.98	18.54
63681	187969	0	S	2	1	2956558	49.95	1999	33	35.85	10.05
14088	57603	0	D	8	1	498947	260.95	2009	79	99.03	41.87
23939	2695245	0	D	4	1	1234625	59.95	2004	23	8.48	46.26
23265	920628	0	D	1	0	1354088	54.95	2008	54	67.4	13.94
12339	202257	1	D	1	0	1371674	113.95	2001	20	65.26	103.35
5980	51871	1	D	7	1	10647	255.2	2011	132	83.99	59.99
58348	146324	0	S	13	1	307953	306.0	2011	46	203.94	90.88
79429	624418	0	S	2	1	65592	20.79	2007	45	19.52	19.94
15422	55010	0	D	6	1	1472863	53.95	2004	92	42.5	6.97
19892	153779	0	D	2	1	3158224	100.0	2002	21	59.79	28.99
10390	265161	0	D	4	1	222644	91.0	2009	81	75.47	28.93
16168	628279	0	D	1	0	1183448	102.95	1995	32	90.92	33.99
78568	608029	0	S	5	1	111332	99.95	2009	49	81.63	59.98
1456	2568380	0	D	1	0	3741860	195.0	1981	13	93.98	23.98
12393	271475	1	D	5	1	599258	55.0	2005	29	60.1	76.21
77569	635667	0	S	2	1	169188	104.0	2012	43	60.71	74.63
1757	547021	0	D	2	1	3015326	90.0	2010	22	83.91	33.99
48738	1733870	1	S	3	1	269498	64.99	2007	21	0.0	71.96
65797	51452	0	S	2	1	991266	107.0	2002	83	128.99	27.22
9449	127479	1	D	1	0	161416	59.95	2011	70	45.94	27.97
50146	2257031	0	S	7	1	3425024	30.98	2010	37	44.62	57.09
64752	552076	0	S	2	1	5286028	36.0	2001	25	61.26	4.95
24560	422442	1	D	5	1	17600	99.0	2012	118	70.84	30.99
74887	169537	0	S	7	1	1371366	220.95	2007	64	4.0	23.67
4824	861204	1	D	11	1	92384	117.73	2013	23	49.71	602.99
83639	663872	0	S	2	1	228943	72.0	2013	47	18.47	28.87
67407	617696	0	S	2	1	465679	59.99	2003	36	4.87	28.9
17198	295467	0	D	4	1	209129	85.0	2002	25	48.64	49.86
9998	109225	0	D	4	1	2856443	4.97	2005	28	63.5	41.49
56308	1771729	0	S	3	1	1322302	46.95	2011	21	103.98	37.94
70767	60527	0	S	2	1	1819485	44.95	2001	40	0.0	27.89
77296	539398	0	S	5	1	149368	58.6	2013	32	34.51	44.35
73942	131857	0	S	8	1	873464	132.2	2004	31	71.11	34.91
64423	1479748	0	S	2	1	13150	16.95	2013	30	0.0	13.42
13582	863480	0	D	1	0	2810053	72.95	2007	27	54.97	25.01
80034	525908	0	S	7	1	36509	73.16	2011	39	48.83	74.65
58035	183038	0	S	14	1	2364475	140.95	2003	26	142.89	44.65
65989	182753	1	S	4	1	53351	90.15	2004	109	8.97	102.15
62907	637587	0	S	1	0	276833	100.0	2013	34	0.0	0.0
37876	120575	0	S	6	1	1522501	180.0	2007	30	112.97	73.15
24833	637067	1	D	5	1	16295	138.95	2010	15	0.0	0.0
67144	543311	0	S	2	1	738123	85.0	2010	21	0.0	0.0
33386	126106	0	D	0	0	3432086	80.0	2001	15	40.06	79.87
74830	244943	0	S	9	1	1230302	222.95	2003	38	45.8	13.72
74876	613933	1	S	3	1	92530	38.95	2010	140	9.33	11.97
40729	707686	0	S	5	1	951896	42.25	2003	14	0.0	0.0
28055	244060	1	D	5	1	59447	284.95	2011	76	158.57	63.57
24166	417120	0	D	3	1	1466130	12.39	2009	44	88.99	11.94
50333	655053	0	S	4	1	12515	94.95	2013	66	45.47	71.74
66114	530775	0	S	2	1	29158	29.95	2010	24	21.04	14.98
62996	203682	0	S	4	1	86615	95.99	2010	45	72.46	51.42
43222	553843	0	S	4	1	678497	39.91	2007	12	115.03	41.49
84461	339913	0	S	9	1	1536557	110.0	2011	31	9.81	33.29
43202	551749	0	S	7	1	3185096	49.0	2001	29	53.34	23.59
18226	553345	1	D	2	1	579245	98.0	1993	31	59.47	45.47
8242	125791	0	D	0	0	1217644	46.95	2002	34	38.94	8.94
77184	147361	0	S	5	1	294072	61.95	2006	104	13.08	22.9
30436	544576	1	D	3	1	66082	272.95	2013	74	103.94	63.99
52246	54024	0	S	4	1	2430577	7.98	2006	56	118.99	7.98
15617	873769	0	D	2	1	3531182	0.0	2005	16	71.88	64.96
68442	829753	0	S	5	1	166185	54.99	2000	30	13.93	52.7
72222	618944	1	S	4	1	18415	133.0	2010	35	33.98	68.99
47075	644641	0	S	2	1	192322	49.0	2012	53	37.39	41.45
42352	2560599	0	S	2	1	1041361	199.5	1980	24	0.0	48.49
24207	868986	0	D	6	1	4250369	200.67	2011	10	107.07	200.67
56198	57300	0	S	0	0	93098	109.3	2009	56	78.61	77.99
74027	527876	0	S	8	1	166866	231.95	2012	57	5.64	43.37
24779	50150	0	D	6	1	82365	168.0	2004	167	73.96	10.6
62677	186227	0	S	9	1	680261	233.0	1997	63	0.0	63.64
24424	127674	1	D	4	1	517475	52.95	2009	28	4.0	13.44
63084	51425	0	S	3	1	3003419	109.95	2002	51	64.99	4.0
58147	365323	0	S	2	1	194477	58.95	2008	24	0.0	0.0
68763	110574	0	S	7	1	447029	58.5	2009	34	27.39	37.02
61709	616744	0	S	2	1	49039	91.2	2008	48	34.15	53.96
14951	580841	0	D	4	1	2441839	94.99	2004	23	43.99	43.79
81434	543412	0	S	3	1	1173186	55.0	2012	17	36.55	33.97
32612	135549	1	D	3	1	961856	62.95	2001	57	32.49	18.92
83710	2265263	0	S	8	1	628429	47.9	2012	40	15.93	40.68
73700	254169	0	S	1	0	233525	185.95	2010	31	0.0	40.18
82324	642853	0	S	2	1	1293609	49.95	2011	33	10.38	34.1
