SKU	PRED	PRED_CLASS
2631159	0.178	0
114208	0.4	0
530837	0.016	0
53388	0.644	1
141897	0.182	0
866301	0.09	0
200071	0.164	0
167003	0.37	0
58386	0.452	1
52030	0.2	0
615379	0.162	0
110236	0.332	0
555776	0.064	0
298610	0.104	0
286498	0.464	1
834963	0.062	0
620912	0.054	0
1900477	0.126	0
195198	0.046	0
528194	0.078	0
165817	0.366	0
633138	0.15	0
293114	0.104	0
624884	0.028	0
525117	0.044	0
638238	0.286	0
699120	0.034	0
540682	0.752	1
557430	0.332	0
894889	0.06	0
52274	0.814	1
652373	0.366	0
867580	0.022	0
515793	0.08	0
56364	0.486	1
55751	0.114	0
293204	0.068	0
575885	0.046	0
904437	0.036	0
903531	0.266	0
107938	0.082	0
60446	0.158	0
326416	0.19	0
774585	0.288	0
1474659	0.106	0
758911	0.214	0
543642	0.236	0
888973	0.016	0
609850	0.834	1
50811	0.05	0
198367	0.284	0
630969	0.008	0
919300	0.218	0
177582	0.028	0
867201	0.042	0
154384	0.312	0
625393	0.04	0
539215	0.202	0
545032	0.04	0
127032	0.254	0
2573174	0.076	0
147618	0.212	0
226151	0.156	0
132148	0.022	0
288441	0.318	0
147998	0.036	0
337019	0.032	0
60972	0.49	1
923525	0.036	0
1468261	0.016	0
577411	0.576	1
534659	0.5	1
537642	0.354	0
115731	0.558	1
111443	0.146	0
1477993	0.106	0
53080	0.388	0
613712	0.292	0
2015510	0.028	0
111997	0.326	0
610167	0.294	0
533421	0.592	1
129500	0.33	0
176618	0.406	0
114468	0.226	0
2607233	0.056	0
225734	0.168	0
527130	0.212	0
285294	0.456	1
877573	0.142	0
616526	0.12	0
832139	0.378	0
739622	0.228	0
822797	0.06	0
669056	0.02	0
545601	0.224	0
1539689	0.048	0
625647	0.498	1
263208	0.024	0
614775	0.446	1
106656	0.046	0
613125	0.124	0
665345	0.012	0
106017	0.056	0
668557	0.042	0
2703745	0.082	0
612461	0.038	0
607834	0.472	1
257581	0.124	0
916538	0.106	0
774250	0.08	0
2262216	0.046	0
56048	0.248	0
127669	0.144	0
296185	0.02	0
695779	0.25	0
1655643	0.062	0
699682	0.02	0
655032	0.082	0
284934	0.352	0
179192	0.478	1
60707	0.352	0
1754572	0.014	0
286106	0.536	1
608191	0.028	0
640019	0.308	0
621486	0.07	0
50831	0.206	0
660726	0.08	0
143125	0.06	0
638822	0.108	0
545891	0.07	0
289779	0.04	0
664351	0.076	0
232333	0.29	0
607465	0.054	0
607295	0.032	0
902646	0.184	0
50790	0.504	1
177829	0.178	0
56319	0.78	1
147445	0.072	0
529683	0.51	1
871858	0.12	0
628937	0.218	0
612943	0.05	0
143421	0.054	0
607300	0.292	0
656046	0.072	0
108865	0.384	0
2608035	0.07	0
872129	0.056	0
2254769	0.264	0
144368	0.196	0
626290	0.246	0
623816	0.41	0
649703	0.2	0
540119	0.054	0
276125	0.028	0
913354	0.21	0
614324	0.064	0
1829833	0.066	0
828897	0.116	0
108165	0.466	1
742093	0.196	0
264274	0.09	0
758353	0.16	0
607744	0.31	0
141114	0.082	0
2618515	0.094	0
892294	0.012	0
254030	0.146	0
58093	0.374	0
649178	0.082	0
129442	0.372	0
540029	0.192	0
452940	0.07	0
537611	0.842	1
664584	0.048	0
121069	0.056	0
132992	0.108	0
270122	0.594	1
912700	0.216	0
607031	0.112	0
148306	0.052	0
619320	0.072	0
51861	0.078	0
52932	0.572	1
308896	0.04	0
248511	0.358	0
623224	0.086	0
607949	0.296	0
608249	0.022	0
612208	0.098	0
144499	0.198	0
51592	0.188	0
569096	0.074	0
635321	0.04	0
416644	0.236	0
250949	0.024	0
1840642	0.078	0
176769	0.102	0
625923	0.064	0
170155	0.308	0
631776	0.05	0
285413	0.358	0
367599	0.094	0
738112	0.19	0
196675	0.046	0
574672	0.216	0
544645	0.058	0
637094	0.024	0
53671	0.626	1
546508	0.142	0
2227926	0.142	0
652124	0.076	0
912720	0.31	0
52264	0.46	1
545741	0.256	0
865414	0.016	0
245061	0.12	0
110555	0.14	0
620731	0.192	0
144553	0.342	0
603480	0.07	0
54633	0.29	0
290106	0.05	0
616363	0.566	1
152839	0.082	0
607980	0.224	0
529099	0.194	0
2255599	0.128	0
527831	0.118	0
115747	0.384	0
60732	0.124	0
528697	0.23	0
550454	0.294	0
632538	0.048	0
666563	0.068	0
679753	0.068	0
111404	0.282	0
162011	0.452	1
662683	0.03	0
903641	0.104	0
112077	0.164	0
909299	0.034	0
869178	0.07	0
373466	0.23	0
128369	0.016	0
182785	0.126	0
2252872	0.056	0
254609	0.154	0
529699	0.278	0
55096	0.394	0
2471490	0.342	0
637637	0.11	0
3212489	0.346	0
127312	0.072	0
55329	0.204	0
246307	0.258	0
50709	0.224	0
879341	0.286	0
638025	0.282	0
60161	0.058	0
1840216	0.056	0
3108195	0.016	0
182648	0.08	0
137526	0.044	0
914904	0.062	0
455491	0.218	0
560974	0.1	0
889908	0.046	0
129425	0.302	0
552317	0.044	0
244227	0.524	1
145854	0.322	0
51084	0.18	0
696393	0.136	0
244945	0.5	1
655934	0.136	0
253962	0.056	0
592933	0.404	0
641413	0.034	0
530472	0.468	1
2609725	0.022	0
174347	0.028	0
268500	0.02	0
51627	0.3	0
2333304	0.08	0
632037	0.672	1
130275	0.054	0
538601	0.608	1
764013	0.218	0
655809	0.076	0
113120	0.202	0
200551	0.124	0
309806	0.582	1
105539	0.09	0
152712	0.094	0
182679	0.15	0
144340	0.026	0
249847	0.07	0
545430	0.082	0
766968	0.086	0
52309	0.158	0
538879	0.836	1
532573	0.306	0
121225	0.24	0
749567	0.078	0
362167	0.018	0
638573	0.072	0
897030	0.012	0
197659	0.064	0
54696	0.446	1
635016	0.398	0
2258250	0.036	0
212417	0.038	0
293131	0.014	0
3077813	0.012	0
575868	0.036	0
892944	0.076	0
51931	0.216	0
544336	0.474	1
801617	0.052	0
591638	0.112	0
61018	0.596	1
225671	0.086	0
177114	0.06	0
772845	0.164	0
875288	0.148	0
545674	0.306	0
876051	0.254	0
617985	0.402	0
165823	0.226	0
633334	0.108	0
301057	0.026	0
120790	0.178	0
1755163	0.076	0
157679	0.024	0
599018	0.21	0
891915	0.168	0
53724	0.416	0
55576	0.032	0
288842	0.178	0
870473	0.238	0
165488	0.062	0
738459	0.314	0
2499052	0.07	0
532968	0.146	0
120335	0.064	0
1769052	0.04	0
544712	0.392	0
551859	0.03	0
278553	0.15	0
2563958	0.028	0
922205	0.168	0
638409	0.18	0
54474	0.36	0
117964	0.238	0
57492	0.054	0
919733	0.026	0
2570466	0.112	0
1942281	0.066	0
1840786	0.04	0
154009	0.31	0
203559	0.13	0
162865	0.424	0
567536	0.274	0
623406	0.116	0
132660	0.518	1
120689	0.068	0
125974	0.488	1
113561	0.16	0
608684	0.29	0
639723	0.04	0
115818	0.046	0
131043	0.302	0
199072	0.026	0
249908	0.024	0
152379	0.03	0
625879	0.096	0
915835	0.25	0
827263	0.068	0
286165	0.148	0
628519	0.098	0
428510	0.16	0
56420	0.094	0
287435	0.2	0
116967	0.182	0
793547	0.098	0
57881	0.554	1
917307	0.158	0
881700	0.142	0
527479	0.338	0
290869	0.068	0
652553	0.122	0
610410	0.718	1
298004	0.254	0
450490	0.24	0
538341	0.042	0
57899	0.344	0
186254	0.15	0
525851	0.116	0
168862	0.044	0
618976	0.158	0
133271	0.088	0
50620	0.032	0
130944	0.258	0
2773092	0.056	0
164995	0.05	0
114249	0.09	0
649203	0.032	0
486263	0.144	0
50239	0.422	0
57018	0.166	0
54094	0.012	0
293259	0.18	0
877083	0.084	0
115741	0.338	0
868775	0.262	0
157444	0.048	0
264440	0.066	0
522973	0.112	0
877874	0.27	0
913802	0.04	0
1455871	0.124	0
905601	0.098	0
537821	0.386	0
766027	0.066	0
2257302	0.24	0
702119	0.008	0
110633	0.558	1
132430	0.134	0
51764	0.578	1
117041	0.26	0
713821	0.056	0
870996	0.48	1
901669	0.02	0
290211	0.362	0
706309	0.138	0
2343054	0.02	0
647946	0.132	0
809112	0.164	0
52991	0.2	0
268459	0.054	0
610090	0.158	0
428592	0.278	0
647248	0.01	0
2602584	0.03	0
2647886	0.038	0
203895	0.47	1
268219	0.044	0
861875	0.44	1
563743	0.254	0
3597005	0.054	0
2660455	0.206	0
607384	0.228	0
533351	0.2	0
625224	0.194	0
635784	0.184	0
533329	0.132	0
573551	0.214	0
2390789	0.326	0
646942	0.102	0
579481	0.14	0
912660	0.134	0
119330	0.616	1
582993	0.3	0
630032	0.212	0
285527	0.066	0
192581	0.034	0
291553	0.208	0
171949	0.028	0
921437	0.308	0
118691	0.21	0
613538	0.56	1
620265	0.1	0
1781301	0.056	0
619369	0.156	0
237769	0.39	0
554725	0.082	0
626883	0.056	0
52997	0.09	0
166782	0.066	0
643323	0.016	0
724844	0.014	0
577419	0.428	0
386484	0.076	0
863362	0.044	0
544545	0.842	1
847965	0.17	0
252790	0.668	1
544265	0.632	1
270105	0.252	0
761570	0.048	0
60267	0.268	0
908167	0.012	0
610178	0.086	0
202226	0.132	0
285733	0.178	0
625639	0.14	0
50148	0.206	0
587708	0.342	0
2047390	0.052	0
567409	0.128	0
1589397	0.022	0
155676	0.128	0
538498	0.17	0
877648	0.126	0
58133	0.226	0
537304	0.306	0
132372	0.296	0
2561890	0.172	0
53911	0.124	0
635987	0.1	0
2573180	0.02	0
1777242	0.208	0
551286	0.368	0
1613704	0.014	0
60026	0.2	0
1455205	0.394	0
106770	0.034	0
405224	0.076	0
618254	0.268	0
538515	0.544	1
613977	0.09	0
617357	0.252	0
642095	0.116	0
863019	0.094	0
270949	0.236	0
635959	0.08	0
128901	0.116	0
622675	0.108	0
192474	0.322	0
607586	0.32	0
607349	0.372	0
309114	0.402	0
224719	0.28	0
775523	0.014	0
536017	0.46	1
127090	0.1	0
639277	0.148	0
1756689	0.26	0
536567	0.058	0
213013	0.136	0
107277	0.044	0
908240	0.07	0
719090	0.222	0
253931	0.098	0
163787	0.64	1
525925	0.112	0
202215	0.096	0
696657	0.086	0
613567	0.05	0
636424	0.118	0
112335	0.212	0
131508	0.24	0
566933	0.062	0
2595552	0.162	0
2681452	0.044	0
2679156	0.014	0
539572	0.032	0
50814	0.056	0
109230	0.13	0
528450	0.072	0
162484	0.138	0
54341	0.382	0
608349	0.148	0
908109	0.048	0
561725	0.518	1
2398738	0.13	0
616520	0.368	0
540145	0.24	0
200257	0.214	0
297888	0.348	0
50663	0.05	0
54995	0.288	0
646063	0.094	0
868270	0.512	1
61199	0.568	1
2653356	0.056	0
534686	0.062	0
169562	0.146	0
225919	0.274	0
198462	0.038	0
526226	0.168	0
169358	0.224	0
272097	0.068	0
624956	0.108	0
52035	0.538	1
612794	0.05	0
637584	0.1	0
452927	0.13	0
53469	0.188	0
1477182	0.022	0
113109	0.018	0
57366	0.426	0
50412	0.466	1
254803	0.124	0
211031	0.202	0
896076	0.02	0
894016	0.068	0
624346	0.028	0
54782	0.44	1
652821	0.174	0
912741	0.068	0
51791	0.176	0
544982	0.078	0
2344167	0.122	0
52319	0.468	1
1438544	0.066	0
2253498	0.138	0
55386	0.272	0
533632	0.838	1
1703559	0.064	0
55004	0.32	0
200316	0.342	0
628703	0.372	0
571876	0.302	0
1456138	0.092	0
2621711	0.112	0
61063	0.044	0
880725	0.242	0
461676	0.096	0
539365	0.332	0
540573	0.036	0
118634	0.088	0
254155	0.422	0
2154724	0.04	0
1437634	0.154	0
165456	0.262	0
903216	0.118	0
1719638	0.04	0
621542	0.136	0
147125	0.202	0
183214	0.214	0
902648	0.134	0
528557	0.018	0
680690	0.06	0
617634	0.052	0
184423	0.032	0
2252461	0.084	0
914653	0.182	0
147189	0.298	0
609362	0.016	0
623518	0.064	0
248116	0.094	0
2882646	0.008	0
162690	0.11	0
199185	0.026	0
108468	0.67	1
212508	0.084	0
177639	0.33	0
617951	0.2	0
915856	0.216	0
875261	0.03	0
131092	0.25	0
279946	0.14	0
633130	0.038	0
773067	0.09	0
613797	0.282	0
2169348	0.17	0
543375	0.412	0
61155	0.09	0
200327	0.24	0
53111	0.388	0
868784	0.178	0
144653	0.136	0
609411	0.022	0
364047	0.012	0
54172	0.652	1
532462	0.03	0
534828	0.102	0
247755	0.486	1
527629	0.098	0
2609653	0.034	0
868406	0.062	0
117018	0.146	0
1456479	0.06	0
551762	0.626	1
2664672	0.232	0
175116	0.064	0
52525	0.566	1
910628	0.2	0
873887	0.186	0
555837	0.048	0
3015102	0.238	0
169770	0.236	0
2892497	0.196	0
619074	0.124	0
3087889	0.122	0
3082459	0.01	0
594900	0.054	0
808064	0.016	0
538267	0.296	0
918678	0.062	0
183696	0.028	0
613108	0.162	0
617247	0.116	0
120370	0.598	1
254539	0.164	0
52121	0.404	0
118370	0.278	0
50336	0.63	1
2025437	0.216	0
1455429	0.124	0
607194	0.074	0
60279	0.266	0
1781300	0.044	0
374677	0.074	0
245241	0.4	0
532800	0.548	1
128183	0.068	0
120637	0.132	0
660745	0.056	0
545649	0.242	0
564267	0.214	0
1495068	0.124	0
561644	0.262	0
866283	0.102	0
416527	0.096	0
1428138	0.074	0
3068155	0.074	0
2507645	0.128	0
54165	0.152	0
628952	0.134	0
133028	0.214	0
538173	0.222	0
51334	0.286	0
1932500	0.04	0
1589010	0.016	0
1783312	0.046	0
247180	0.064	0
616742	0.252	0
609993	0.26	0
2566717	0.05	0
901104	0.01	0
61074	0.588	1
644360	0.32	0
698487	0.008	0
689052	0.06	0
694629	0.04	0
552904	0.278	0
455557	0.352	0
121368	0.654	1
117295	0.242	0
621973	0.34	0
51651	0.646	1
157550	0.064	0
617752	0.208	0
109315	0.11	0
618030	0.092	0
308756	0.124	0
806972	0.006	0
762302	0.168	0
495254	0.062	0
1632436	0.104	0
618639	0.086	0
118736	0.114	0
2396621	0.086	0
126724	0.188	0
1477205	0.068	0
562473	0.022	0
220153	0.092	0
148315	0.058	0
110458	0.344	0
700491	0.04	0
147535	0.092	0
143192	0.234	0
200159	0.058	0
574789	0.294	0
870832	0.092	0
778209	0.038	0
112103	0.052	0
51657	0.612	1
1829930	0.166	0
218478	0.04	0
108915	0.09	0
660423	0.08	0
3112458	0.068	0
2614000	0.044	0
528475	0.276	0
536825	0.118	0
55439	0.26	0
144857	0.09	0
532519	0.126	0
1581611	0.018	0
869889	0.162	0
55833	0.126	0
118757	0.026	0
249182	0.298	0
890291	0.09	0
53927	0.22	0
121551	0.366	0
534454	0.726	1
101560	0.138	0
1826978	0.268	0
257616	0.016	0
652696	0.07	0
118503	0.228	0
54304	0.238	0
557573	0.612	1
646512	0.248	0
154204	0.462	1
593984	0.314	0
249914	0.43	0
896985	0.058	0
320974	0.084	0
906801	0.07	0
286266	0.252	0
544264	0.538	1
616923	0.08	0
153744	0.1	0
2035160	0.038	0
56922	0.016	0
868294	0.054	0
203820	0.054	0
912433	0.066	0
296047	0.082	0
249728	0.3	0
300161	0.024	0
613165	0.246	0
561492	0.068	0
58232	0.366	0
142108	0.328	0
2501685	0.074	0
231481	0.088	0
432413	0.316	0
3463384	0.086	0
555278	0.1	0
751604	0.028	0
906994	0.03	0
652379	0.028	0
655333	0.026	0
107335	0.076	0
52890	0.522	1
53153	0.426	0
619196	0.304	0
169302	0.226	0
115233	0.33	0
162580	0.042	0
288450	0.046	0
247719	0.152	0
52366	0.49	1
169850	0.17	0
51288	0.266	0
202279	0.164	0
115448	0.03	0
261295	0.214	0
203534	0.164	0
530644	0.268	0
539997	0.182	0
658839	0.024	0
617599	0.462	1
550412	0.144	0
183232	0.084	0
552703	0.006	0
624408	0.052	0
532001	0.058	0
60135	0.156	0
191932	0.39	0
133066	0.53	1
582101	0.11	0
619543	0.436	1
410768	0.052	0
862087	0.038	0
564650	0.12	0
197884	0.024	0
169321	0.432	1
600139	0.088	0
289745	0.136	0
128577	0.24	0
2842751	0.268	0
54732	0.794	1
763240	0.078	0
1696701	0.164	0
537591	0.576	1
621317	0.076	0
162329	0.312	0
106102	0.156	0
300469	0.368	0
154417	0.132	0
2378205	0.324	0
905834	0.096	0
2604308	0.042	0
294966	0.052	0
1895110	0.034	0
157624	0.024	0
61248	0.02	0
577673	0.036	0
867450	0.2	0
164690	0.078	0
51196	0.194	0
50724	0.2	0
621032	0.046	0
298509	0.078	0
52021	0.206	0
875099	0.23	0
620966	0.038	0
2533464	0.048	0
609181	0.02	0
764655	0.066	0
162967	0.058	0
642191	0.144	0
117887	0.114	0
564965	0.224	0
105848	0.04	0
154246	0.352	0
50318	0.038	0
196638	0.128	0
298321	0.382	0
789058	0.082	0
540454	0.024	0
876807	0.072	0
646383	0.04	0
170124	0.278	0
608408	0.12	0
145994	0.07	0
57787	0.246	0
1574135	0.132	0
532874	0.26	0
528123	0.084	0
165655	0.066	0
53384	0.546	1
162960	0.122	0
539143	0.18	0
118371	0.142	0
872768	0.256	0
164554	0.088	0
570489	0.076	0
52517	0.34	0
714273	0.156	0
1469669	0.018	0
55951	0.064	0
132160	0.064	0
2600464	0.02	0
197950	0.152	0
50213	0.508	1
3049331	0.092	0
51061	0.406	0
846473	0.056	0
576115	0.092	0
627918	0.338	0
169164	0.262	0
529194	0.122	0
111386	0.194	0
893144	0.264	0
1737009	0.018	0
120495	0.076	0
417106	0.282	0
133030	0.108	0
908647	0.04	0
644193	0.118	0
200532	0.392	0
1956589	0.02	0
560447	0.214	0
161822	0.088	0
862404	0.842	1
2491545	0.054	0
199915	0.054	0
614710	0.076	0
1954054	0.06	0
647114	0.096	0
268452	0.468	1
620397	0.136	0
1483247	0.074	0
616273	0.054	0
906755	0.176	0
177037	0.352	0
203856	0.086	0
54635	0.242	0
636351	0.036	0
1562705	0.222	0
2070549	0.114	0
111208	0.138	0
849323	0.224	0
551326	0.224	0
145271	0.228	0
2464167	0.054	0
116564	0.082	0
711336	0.094	0
132134	0.14	0
186588	0.192	0
912445	0.19	0
778348	0.09	0
607397	0.126	0
1509391	0.082	0
50383	0.366	0
51341	0.356	0
174822	0.094	0
861258	0.032	0
540492	0.332	0
1719661	0.192	0
52235	0.646	1
54664	0.396	0
2339158	0.034	0
553247	0.07	0
890988	0.076	0
621385	0.232	0
549646	0.062	0
162740	0.13	0
617051	0.152	0
53808	0.25	0
243994	0.178	0
623526	0.058	0
2654451	0.072	0
57701	0.41	0
334071	0.086	0
918611	0.142	0
876087	0.376	0
2566686	0.066	0
549454	0.048	0
636377	0.066	0
106758	0.234	0
877325	0.44	1
142106	0.358	0
664111	0.528	1
131846	0.184	0
637546	0.062	0
868464	0.316	0
545889	0.064	0
750476	0.102	0
285970	0.256	0
717521	0.092	0
262801	0.136	0
60383	0.458	1
842296	0.048	0
52704	0.45	1
628090	0.106	0
176890	0.12	0
2648719	0.158	0
114404	0.124	0
204567	0.128	0
1485677	0.036	0
2302765	0.034	0
647081	0.096	0
606912	0.53	1
1459078	0.154	0
632217	0.456	1
631646	0.324	0
2125237	0.008	0
3225101	0.148	0
619652	0.144	0
109655	0.14	0
2375710	0.104	0
117862	0.094	0
127285	0.034	0
322780	0.22	0
866377	0.036	0
279431	0.342	0
601955	0.042	0
145176	0.024	0
280130	0.018	0
903686	0.078	0
607999	0.028	0
633554	0.022	0
884065	0.016	0
900896	0.126	0
2472306	0.28	0
132480	0.542	1
646892	0.068	0
166700	0.096	0
121336	0.37	0
697576	0.408	0
148621	0.026	0
617284	0.134	0
646220	0.06	0
1436811	0.088	0
129109	0.014	0
663325	0.114	0
397281	0.194	0
156525	0.226	0
606755	0.136	0
50828	0.374	0
722564	0.046	0
175026	0.07	0
912522	0.036	0
144583	0.114	0
608299	0.046	0
435034	0.784	1
623126	0.098	0
435701	0.038	0
119147	0.288	0
58380	0.298	0
756873	0.078	0
1767659	0.004	0
178850	0.178	0
297990	0.09	0
741874	0.084	0
610481	0.028	0
914448	0.058	0
614529	0.126	0
525090	0.22	0
192690	0.19	0
887470	0.07	0
846866	0.018	0
691912	0.37	0
1517217	0.094	0
537834	0.202	0
248964	0.044	0
2134660	0.042	0
529423	0.218	0
1518970	0.042	0
211848	0.35	0
162764	0.15	0
546618	0.018	0
257618	0.094	0
905464	0.058	0
527372	0.116	0
156795	0.14	0
538856	0.124	0
869632	0.036	0
534768	0.204	0
878612	0.116	0
203698	0.072	0
174190	0.094	0
312466	0.04	0
279027	0.146	0
525848	0.192	0
621330	0.018	0
164069	0.166	0
110461	0.288	0
623461	0.03	0
123957	0.242	0
905441	0.032	0
2337403	0.064	0
2257940	0.07	0
716084	0.06	0
2470900	0.014	0
116017	0.18	0
52589	0.112	0
658282	0.048	0
538830	0.598	1
264071	0.172	0
147475	0.088	0
2399473	0.04	0
614664	0.3	0
286193	0.34	0
167013	0.314	0
2416688	0.016	0
698642	0.112	0
608939	0.028	0
179083	0.386	0
634858	0.006	0
181876	0.074	0
121175	0.344	0
1780875	0.052	0
629083	0.402	0
298239	0.126	0
633249	0.216	0
533487	0.382	0
53493	0.662	1
1780915	0.69	1
248508	0.28	0
501705	0.052	0
1822646	0.194	0
637946	0.132	0
50576	0.298	0
365310	0.27	0
203776	0.192	0
660939	0.086	0
766821	0.068	0
130098	0.204	0
129039	0.05	0
762022	0.018	0
401567	0.07	0
177059	0.056	0
115801	0.116	0
569692	0.134	0
640056	0.032	0
51298	0.178	0
141741	0.166	0
873383	0.104	0
613554	0.166	0
561104	0.496	1
915026	0.06	0
1946293	0.044	0
619764	0.12	0
538715	0.446	1
625427	0.47	1
55484	0.084	0
630138	0.06	0
734756	0.122	0
528637	0.092	0
2078837	0.156	0
574394	0.636	1
137694	0.108	0
212718	0.06	0
612191	0.192	0
1856821	0.054	0
2619214	0.128	0
330992	0.06	0
60027	0.07	0
116485	0.042	0
210849	0.05	0
664275	0.344	0
117432	0.298	0
644630	0.07	0
627466	0.064	0
177001	0.148	0
113086	0.064	0
2373256	0.174	0
169760	0.212	0
333645	0.058	0
620811	0.296	0
108083	0.072	0
877440	0.25	0
557497	0.418	0
181989	0.09	0
532193	0.046	0
54775	0.078	0
860124	0.036	0
212920	0.268	0
331934	0.076	0
771927	0.096	0
287693	0.414	0
1482192	0.012	0
2470483	0.12	0
565814	0.044	0
2592976	0.024	0
53928	0.046	0
450433	0.176	0
608212	0.15	0
497315	0.192	0
121464	0.184	0
661114	0.02	0
146413	0.176	0
651908	0.1	0
212936	0.01	0
147166	0.336	0
2392985	0.062	0
176746	0.332	0
538930	0.15	0
108574	0.392	0
534050	0.19	0
167282	0.19	0
663212	0.048	0
247465	0.028	0
878690	0.172	0
146628	0.194	0
702375	0.08	0
642341	0.05	0
184537	0.066	0
879775	0.176	0
54693	0.34	0
771999	0.224	0
922774	0.102	0
170037	0.208	0
116213	0.134	0
225677	0.054	0
183040	0.302	0
244304	0.172	0
120746	0.324	0
635039	0.268	0
117616	0.078	0
129704	0.164	0
60372	0.128	0
606742	0.158	0
543728	0.19	0
836161	0.004	0
1437713	0.022	0
200606	0.172	0
635801	0.06	0
254393	0.184	0
888671	0.128	0
545132	0.138	0
52262	0.134	0
54039	0.452	1
123966	0.414	0
290979	0.222	0
870139	0.026	0
616952	0.134	0
760087	0.06	0
617968	0.312	0
323639	0.05	0
527160	0.138	0
54935	0.152	0
913155	0.098	0
541827	0.23	0
643836	0.32	0
58507	0.186	0
169479	0.082	0
52250	0.458	1
2545967	0.278	0
166794	0.116	0
910834	0.216	0
199634	0.05	0
197694	0.07	0
115240	0.028	0
50696	0.144	0
828560	0.106	0
404214	0.158	0
169714	0.082	0
660837	0.224	0
114503	0.082	0
56532	0.032	0
252786	0.182	0
60194	0.29	0
623400	0.424	0
615047	0.23	0
51426	0.406	0
153952	0.294	0
101573	0.124	0
176785	0.096	0
647818	0.048	0
566881	0.06	0
612763	0.338	0
52459	0.09	0
56209	0.398	0
915389	0.518	1
241411	0.034	0
2652107	0.098	0
1878894	0.064	0
139743	0.08	0
187948	0.182	0
177949	0.362	0
60840	0.438	1
608624	0.068	0
166847	0.112	0
648665	0.004	0
125597	0.394	0
197705	0.094	0
139102	0.176	0
563075	0.27	0
618831	0.296	0
110101	0.626	1
50388	0.4	0
53677	0.288	0
52223	0.346	0
178238	0.048	0
288460	0.022	0
51248	0.368	0
179152	0.444	1
613601	0.226	0
753997	0.042	0
54534	0.674	1
909579	0.026	0
615301	0.404	0
286749	0.186	0
165465	0.03	0
622089	0.222	0
647063	0.004	0
622679	0.036	0
644543	0.058	0
877869	0.04	0
3130961	0.08	0
434801	0.16	0
2431534	0.144	0
740756	0.034	0
243887	0.072	0
121276	0.37	0
896307	0.048	0
193377	0.156	0
863920	0.064	0
178109	0.102	0
190439	0.09	0
705294	0.034	0
117953	0.032	0
287281	0.25	0
624793	0.06	0
538590	0.344	0
544730	0.04	0
115006	0.008	0
203852	0.244	0
2614241	0.008	0
1956535	0.298	0
126649	0.21	0
608015	0.052	0
704359	0.056	0
176829	0.244	0
723810	0.272	0
203627	0.13	0
1451843	0.028	0
872126	0.23	0
613568	0.156	0
132299	0.1	0
530012	0.058	0
461596	0.076	0
915054	0.2	0
55595	0.554	1
243992	0.096	0
500050	0.32	0
762303	0.2	0
2832399	0.048	0
860913	0.382	0
1455611	0.034	0
3022379	0.226	0
612454	0.136	0
2531943	0.09	0
553976	0.106	0
630631	0.182	0
285427	0.304	0
711288	0.072	0
702194	0.06	0
51929	0.498	1
649966	0.622	1
876295	0.228	0
663576	0.02	0
696751	0.112	0
145778	0.366	0
454350	0.162	0
896893	0.052	0
551629	0.252	0
875165	0.312	0
625554	0.026	0
1516712	0.146	0
291647	0.18	0
539708	0.028	0
880583	0.156	0
679881	0.108	0
2431542	0.06	0
1569044	0.082	0
261328	0.414	0
167323	0.046	0
53901	0.68	1
126425	0.046	0
268169	0.07	0
57364	0.408	0
702261	0.13	0
2829280	0.148	0
872179	0.344	0
625290	0.166	0
110212	0.082	0
130111	0.434	1
2837459	0.332	0
880188	0.068	0
115832	0.07	0
569627	0.004	0
500521	0.042	0
607419	0.282	0
112233	0.472	1
108637	0.202	0
545040	0.106	0
910618	0.216	0
146447	0.086	0
183057	0.506	1
617916	0.138	0
53173	0.51	1
127047	0.03	0
864700	0.702	1
50376	0.392	0
60387	0.164	0
54216	0.506	1
121098	0.046	0
2562766	0.068	0
2261433	0.178	0
877937	0.404	0
636189	0.134	0
159491	0.146	0
652222	0.036	0
671894	0.204	0
544406	0.496	1
53800	0.054	0
50986	0.492	1
625659	0.434	1
879349	0.108	0
652459	0.482	1
116601	0.568	1
1784078	0.006	0
362165	0.056	0
563262	0.15	0
1629955	0.046	0
623576	0.132	0
193976	0.156	0
915345	0.054	0
618923	0.178	0
540795	0.428	0
124504	0.064	0
533559	0.19	0
611658	0.214	0
51787	0.486	1
260082	0.046	0
53431	0.554	1
867304	0.338	0
329826	0.502	1
572781	0.098	0
108105	0.298	0
120078	0.234	0
245846	0.126	0
901807	0.072	0
2924354	0.392	0
254546	0.134	0
247839	0.382	0
266968	0.09	0
632092	0.264	0
642255	0.06	0
57281	0.58	1
862281	0.014	0
52045	0.232	0
607712	0.388	0
877519	0.162	0
416579	0.042	0
2631415	0.03	0
550444	0.388	0
117468	0.038	0
878805	0.346	0
110239	0.032	0
626586	0.062	0
186056	0.072	0
609659	0.094	0
528148	0.036	0
878475	0.236	0
2579909	0.044	0
132633	0.4	0
147300	0.494	1
560486	0.076	0
50231	0.494	1
2832448	0.118	0
900899	0.028	0
54141	0.436	1
248098	0.09	0
54850	0.35	0
50998	0.468	1
607503	0.026	0
615352	0.76	1
534694	0.1	0
50166	0.062	0
778817	0.092	0
123935	0.076	0
763714	0.054	0
624488	0.146	0
2177640	0.006	0
109704	0.022	0
131477	0.212	0
904605	0.034	0
642145	0.134	0
203765	0.116	0
538761	0.238	0
647367	0.026	0
2171394	0.012	0
416483	0.22	0
545005	0.08	0
489574	0.098	0
